,URL
193,http://dx.doi.org/10.1007/s003390050947
194,http://dx.doi.org/10.1007/s00339-004-2596-z
195,http://dx.doi.org/10.1007/s00339-006-3605-1
196,http://dx.doi.org/10.1007/s00339-006-3719-5
197,http://dx.doi.org/10.1007/s00339-007-4006-9
198,http://dx.doi.org/10.1007/s00339-009-5329-5
199,http://dx.doi.org/10.1007/s00339-010-5742-9
200,http://dx.doi.org/10.1007/s00339-010-5711-3
201,http://dx.doi.org/10.1007/s00339-012-6762-4
202,http://dx.doi.org/10.1007/s00339-012-6879-5
203,http://dx.doi.org/10.1007/s00339-012-7536-8
204,http://dx.doi.org/10.1007/s00339-014-8515-z
205,http://dx.doi.org/10.1007/s00339-015-9072-9
206,http://dx.doi.org/10.1007/s00339-015-9089-0
207,http://dx.doi.org/10.1007/s00339-015-9169-1
208,http://dx.doi.org/10.1143/APEX.1.015007
209,http://dx.doi.org/10.1143/APEX.1.031201
210,http://dx.doi.org/10.1143/APEX.1.081901
211,http://dx.doi.org/10.1143/APEX.2.091102
212,http://dx.doi.org/10.1143/APEX.4.051001
213,http://dx.doi.org/10.1143/APEX.4.065201
214,http://dx.doi.org/10.1143/APEX.5.031801
215,http://dx.doi.org/10.1143/APEX.5.051201
216,http://dx.doi.org/10.7567/APEX.6.043001
217,http://dx.doi.org/10.7567/APEX.7.115801
218,http://dx.doi.org/10.7567/APEX.8.051101
219,http://dx.doi.org/10.7567/APEX.8.111801
220,http://dx.doi.org/10.1063/1.1777361
221,http://dx.doi.org/10.1063/1.1654610
222,http://dx.doi.org/10.1063/1.91182
223,http://dx.doi.org/10.1063/1.121406
224,http://dx.doi.org/10.1063/1.121747
225,http://dx.doi.org/10.1063/1.1560560
226,http://dx.doi.org/10.1063/1.1568819
227,http://dx.doi.org/10.1063/1.1637156
228,http://dx.doi.org/10.1063/1.1634371
229,http://dx.doi.org/10.1063/1.1687997
230,http://dx.doi.org/10.1063/1.1689396
231,http://dx.doi.org/10.1063/1.1785286
232,http://dx.doi.org/10.1063/1.1800290
233,http://dx.doi.org/10.1063/1.1868063
234,http://dx.doi.org/10.1063/1.1951048
235,http://dx.doi.org/10.1063/1.1999845
236,http://dx.doi.org/10.1063/1.2009828
237,http://dx.doi.org/10.1063/1.2130390
238,http://dx.doi.org/10.1063/1.2162863
239,http://dx.doi.org/10.1063/1.2168019
240,http://dx.doi.org/10.1063/1.2181197
241,http://dx.doi.org/10.1063/1.2209207
242,http://dx.doi.org/10.1063/1.2217190
243,http://dx.doi.org/10.1063/1.2234842
244,http://dx.doi.org/10.1063/1.2337080
245,http://dx.doi.org/10.1063/1.2339886
246,http://dx.doi.org/10.1063/1.2345249
247,http://dx.doi.org/10.1063/1.2363954
248,http://dx.doi.org/10.1063/1.2364473
249,http://dx.doi.org/10.1063/1.2364721
250,http://dx.doi.org/10.1063/1.2397538
251,http://dx.doi.org/10.1063/1.2404612
252,http://dx.doi.org/10.1063/1.2425007
253,http://dx.doi.org/10.1063/1.2435605
254,http://dx.doi.org/10.1063/1.2712775
255,http://dx.doi.org/10.1063/1.2735563
256,http://dx.doi.org/10.1063/1.2746408
257,http://dx.doi.org/10.1063/1.2767775
258,http://dx.doi.org/10.1063/1.2769398
259,http://dx.doi.org/10.1063/1.2789289
260,http://dx.doi.org/10.1063/1.2828713
261,http://dx.doi.org/10.1063/1.2839309
262,http://dx.doi.org/10.1063/1.2890493
263,http://dx.doi.org/10.1063/1.2900960
264,http://dx.doi.org/10.1063/1.2909150
265,http://dx.doi.org/10.1063/1.2920210
266,http://dx.doi.org/10.1063/1.2936277
267,http://dx.doi.org/10.1063/1.2939438
268,http://dx.doi.org/10.1063/1.2965123
269,http://dx.doi.org/10.1063/1.2970089
270,http://dx.doi.org/10.1063/1.2981516
271,http://dx.doi.org/10.1063/1.3029774
272,http://dx.doi.org/10.1063/1.3054158
273,http://dx.doi.org/10.1063/1.3072799
274,http://dx.doi.org/10.1063/1.3040321
275,http://dx.doi.org/10.1063/1.3103604
276,http://dx.doi.org/10.1063/1.3109788
277,http://dx.doi.org/10.1063/1.3120280
278,http://dx.doi.org/10.1063/1.3139785
279,http://dx.doi.org/10.1063/1.3171933
280,http://dx.doi.org/10.1063/1.3159813
281,http://dx.doi.org/10.1063/1.3213347
282,http://dx.doi.org/10.1063/1.3222862
283,http://dx.doi.org/10.1063/1.3264087
284,http://dx.doi.org/10.1063/1.3266579
285,http://dx.doi.org/10.1063/1.3385264
286,http://dx.doi.org/10.1063/1.3372636
287,http://dx.doi.org/10.1063/1.3396981
288,http://dx.doi.org/10.1063/1.3389494
289,http://dx.doi.org/10.1063/1.3430739
290,http://dx.doi.org/10.1063/1.3457920
291,http://dx.doi.org/10.1063/1.3464288
292,http://dx.doi.org/10.1063/1.3477959
293,http://dx.doi.org/10.1063/1.3481382
294,http://dx.doi.org/10.1063/1.3489086
295,http://dx.doi.org/10.1063/1.3493268
296,http://dx.doi.org/10.1063/1.3493269
297,http://dx.doi.org/10.1063/1.3515298
298,http://dx.doi.org/10.1063/1.3529489
299,http://dx.doi.org/10.1063/1.3531662
300,http://dx.doi.org/10.1063/1.3536507
301,http://dx.doi.org/10.1063/1.3549863
302,http://dx.doi.org/10.1063/1.3557068
303,http://dx.doi.org/10.1063/1.3570690
304,http://dx.doi.org/10.1063/1.3579261
305,http://dx.doi.org/10.1063/1.3583662
306,http://dx.doi.org/10.1063/1.3599483
307,http://dx.doi.org/10.1063/1.3605246
308,http://dx.doi.org/10.1063/1.3603962
309,http://dx.doi.org/10.1063/1.3609248
310,http://dx.doi.org/10.1063/1.3621834
311,http://dx.doi.org/10.1063/1.3617458
312,http://dx.doi.org/10.1063/1.3623476
313,http://dx.doi.org/10.1063/1.3624467
314,http://dx.doi.org/10.1063/1.3637053
315,http://dx.doi.org/10.1063/1.3637055
316,http://dx.doi.org/10.1063/1.3643051
317,http://dx.doi.org/10.1063/1.3656017
318,http://dx.doi.org/10.1063/1.3678044
319,http://dx.doi.org/10.1063/1.3685694
320,http://dx.doi.org/10.1063/1.3684615
321,http://dx.doi.org/10.1063/1.3688485
322,http://dx.doi.org/10.1063/1.3689780
323,http://dx.doi.org/10.1063/1.3691260
324,http://dx.doi.org/10.1063/1.3687912
325,http://dx.doi.org/10.1063/1.4718526
326,http://dx.doi.org/10.1063/1.4726109
327,http://dx.doi.org/10.1063/1.4729789
328,http://dx.doi.org/10.1063/1.4729765
329,http://dx.doi.org/10.1063/1.4733661
330,http://dx.doi.org/10.1063/1.4737409
331,http://dx.doi.org/10.1063/1.4737872
332,http://dx.doi.org/10.1063/1.4751265
333,http://dx.doi.org/10.1063/1.4751287
334,http://dx.doi.org/10.1063/1.4752110
335,http://dx.doi.org/10.1063/1.4754707
336,http://dx.doi.org/10.1063/1.4755768
337,http://dx.doi.org/10.1063/1.4754570
338,http://dx.doi.org/10.1063/1.4756911
339,http://dx.doi.org/10.1063/1.4758297
340,http://dx.doi.org/10.1063/1.4765358
341,http://dx.doi.org/10.1063/1.4768439
342,http://dx.doi.org/10.1063/1.4799643
343,http://dx.doi.org/10.1063/1.4801644
344,http://dx.doi.org/10.1063/1.4800777
345,http://dx.doi.org/10.1063/1.4801851
346,http://dx.doi.org/10.1063/1.4804372
347,http://dx.doi.org/10.1063/1.4808094
348,http://dx.doi.org/10.1063/1.4809677
349,http://dx.doi.org/10.1063/1.4815928
350,http://dx.doi.org/10.1063/1.4816802
351,http://dx.doi.org/10.1063/1.4816971
352,http://dx.doi.org/10.1063/1.4819953
353,http://dx.doi.org/10.1063/1.4824100
354,http://dx.doi.org/10.1063/1.4824353
355,http://dx.doi.org/10.1063/1.4844635
356,http://dx.doi.org/10.1063/1.4842035
357,http://dx.doi.org/10.1063/1.4860996
358,http://dx.doi.org/10.1063/1.4861845
359,http://dx.doi.org/10.1063/1.4862923
360,http://dx.doi.org/10.1063/1.4863420
361,http://dx.doi.org/10.1063/1.4866861
362,http://dx.doi.org/10.1063/1.4869232
363,http://dx.doi.org/10.1063/1.4870099
364,http://dx.doi.org/10.1063/1.4870494
365,http://dx.doi.org/10.1063/1.4875925
366,http://dx.doi.org/10.1063/1.4880817
367,http://dx.doi.org/10.1063/1.4887504
368,http://dx.doi.org/10.1063/1.4890858
369,http://dx.doi.org/10.1063/1.4883892
370,http://dx.doi.org/10.1063/1.4892879
371,http://dx.doi.org/10.1063/1.4893443
372,http://dx.doi.org/10.1063/1.4894095
373,http://dx.doi.org/10.1063/1.4894258
374,http://dx.doi.org/10.1063/1.4896998
375,http://dx.doi.org/10.1063/1.4896915
376,http://dx.doi.org/10.1063/1.4897349
377,http://dx.doi.org/10.1063/1.4904996
378,http://dx.doi.org/10.1063/1.4907252
379,http://dx.doi.org/10.1063/1.4909513
380,http://dx.doi.org/10.1063/1.4915270
381,http://dx.doi.org/10.1063/1.4917470
382,http://dx.doi.org/10.1063/1.4916947
383,http://dx.doi.org/10.1063/1.4921165
384,http://dx.doi.org/10.1063/1.4922492
385,http://dx.doi.org/10.1063/1.4927661
386,http://dx.doi.org/10.1063/1.4931361
387,http://dx.doi.org/10.1063/1.4933254
388,http://dx.doi.org/10.1063/1.4936123
389,http://dx.doi.org/10.1007/BF02920393
390,http://dx.doi.org/10.3103/S0003701X08030134
391,http://dx.doi.org/10.3103/S0003701X10020052
392,http://dx.doi.org/10.1016/j.apsusc.2014.02.173
393,http://dx.doi.org/10.1016/j.apsusc.2014.04.214
394,http://dx.doi.org/10.1016/j.apsusc.2014.04.026
395,http://dx.doi.org/10.1016/j.apsusc.2014.09.191
396,http://dx.doi.org/10.1016/j.applthermaleng.2005.09.016
397,http://dx.doi.org/10.1016/j.applthermaleng.2009.03.005
398,http://dx.doi.org/10.1016/j.applthermaleng.2011.01.002
399,http://dx.doi.org/10.1016/j.applthermaleng.2012.08.050
400,http://dx.doi.org/10.1016/j.applthermaleng.2014.02.058
401,http://dx.doi.org/10.1016/j.applthermaleng.2015.02.042
402,http://dx.doi.org/10.1007/BF02247311
403,http://dx.doi.org/10.1007/s00419-011-0597-x
404,http://dx.doi.org/10.1515/amm-2015-0104
405,http://dx.doi.org/10.1071/CH9510062
406,http://dx.doi.org/10.3762/bjnano.4.52
407,http://dx.doi.org/10.3762/bjnano.5.141
408,http://dx.doi.org/10.3762/bjnano.6.119
409,http://dx.doi.org/10.3762/bjnano.6.218
410,http://dx.doi.org/10.3989/cyv.012012
411,http://dx.doi.org/10.3989/cyv.122013
412,http://dx.doi.org/10.3989/cyv.242014
413,http://dx.doi.org/10.1016/j.bsecv.2015.02.004
414,http://dx.doi.org/10.1088/0508-3443/8/8/302
415,http://dx.doi.org/10.1088/0508-3443/15/3/301
416,http://dx.doi.org/10.1088/0508-3443/15/6/304
417,http://dx.doi.org/10.1007/BF02824966
418,http://dx.doi.org/10.1007/BF02747532
419,http://dx.doi.org/10.1007/s12034-008-0137-7
420,http://dx.doi.org/10.1007/s12034-011-0363-2
421,http://dx.doi.org/10.1007/s12034-014-0032-3
422,http://dx.doi.org/10.1007/s12034-014-0038-x
423,http://dx.doi.org/10.1139/P09-100
424,http://dx.doi.org/10.1179/cmq.1964.3.2.183
425,http://dx.doi.org/10.1179/cmq.1964.3.3.245
426,http://dx.doi.org/10.1016/0008-6223(79)90087-3
427,http://dx.doi.org/10.1016/0008-6223(85)90039-9
428,http://dx.doi.org/10.1016/j.carbon.2008.10.043
429,http://dx.doi.org/10.1016/j.carbon.2012.03.001
430,http://dx.doi.org/10.1016/j.carbon.2012.10.008
431,http://dx.doi.org/10.1016/j.carbon.2014.08.064
432,http://dx.doi.org/10.1016/j.carbon.2014.10.002
433,http://dx.doi.org/10.1016/j.carbon.2014.12.059
434,http://dx.doi.org/10.1016/j.carbon.2015.07.083
435,http://dx.doi.org/10.1016/j.ceramint.2004.03.045
436,http://dx.doi.org/10.1016/j.ceramint.2007.09.034
437,http://dx.doi.org/10.1016/j.ceramint.2009.04.010
438,http://dx.doi.org/10.1016/j.ceramint.2009.11.004
439,http://dx.doi.org/10.1016/j.ceramint.2010.08.024
440,http://dx.doi.org/10.1016/j.ceramint.2011.04.004
441,http://dx.doi.org/10.1016/j.ceramint.2011.08.041
442,http://dx.doi.org/10.1016/j.ceramint.2011.06.068
443,http://dx.doi.org/10.1016/j.ceramint.2011.12.079
444,http://dx.doi.org/10.1016/j.ceramint.2012.02.099
445,http://dx.doi.org/10.1016/j.ceramint.2012.03.052
446,http://dx.doi.org/10.1016/j.ceramint.2012.07.009
447,http://dx.doi.org/10.1016/j.ceramint.2012.07.071
448,http://dx.doi.org/10.1016/j.ceramint.2012.07.081
449,http://dx.doi.org/10.1016/j.ceramint.2012.07.112
450,http://dx.doi.org/10.1016/j.ceramint.2012.08.086
451,http://dx.doi.org/10.1016/j.ceramint.2013.01.021
452,http://dx.doi.org/10.1016/j.ceramint.2013.01.107
453,http://dx.doi.org/10.1016/j.ceramint.2013.03.095
454,http://dx.doi.org/10.1016/j.ceramint.2013.10.090
455,http://dx.doi.org/10.1016/j.ceramint.2013.11.040
456,http://dx.doi.org/10.1016/j.ceramint.2013.11.083
457,http://dx.doi.org/10.1016/j.ceramint.2014.01.024
458,http://dx.doi.org/10.1016/j.ceramint.2014.07.028
459,http://dx.doi.org/10.1016/j.ceramint.2014.02.112
460,http://dx.doi.org/10.1016/j.ceramint.2014.04.123
461,http://dx.doi.org/10.1016/j.ceramint.2014.08.033
462,http://dx.doi.org/10.1016/j.ceramint.2014.08.045
463,http://dx.doi.org/10.1016/j.ceramint.2014.09.089
464,http://dx.doi.org/10.1016/j.ceramint.2015.01.070
465,http://dx.doi.org/10.1016/j.ceramint.2015.01.130
466,http://dx.doi.org/10.1016/j.ceramint.2015.01.157
467,http://dx.doi.org/10.1016/j.ceramint.2015.02.021
468,http://dx.doi.org/10.1016/j.ceramint.2015.02.145
469,http://dx.doi.org/10.1016/j.ceramint.2015.07.183
470,http://dx.doi.org/10.1039/c1cc16368j
471,http://dx.doi.org/10.1039/c2cc30318c
472,http://dx.doi.org/10.1039/c4cc07515c
473,http://dx.doi.org/10.1016/j.cplett.2009.02.040
474,http://dx.doi.org/10.1016/j.cplett.2012.04.025
475,http://dx.doi.org/10.1016/j.cplett.2012.09.001
476,http://dx.doi.org/10.1016/j.cplett.2013.09.036
477,http://dx.doi.org/10.1016/j.cplett.2013.03.027
478,http://dx.doi.org/10.1016/j.cplett.2013.12.079
479,http://dx.doi.org/10.1016/j.cplett.2014.01.023
480,http://dx.doi.org/10.1016/j.cplett.2014.07.049
481,http://dx.doi.org/10.1039/c5sc02966j
482,http://dx.doi.org/10.1002/ciuz.201100393
483,http://dx.doi.org/10.1002/chem.200304837
484,http://dx.doi.org/10.1002/chem.200400327
485,http://dx.doi.org/10.1002/chem.201001990
486,http://dx.doi.org/10.1002/chem.201102331
487,http://dx.doi.org/10.1002/chem.201203437
488,http://dx.doi.org/10.1002/chem.201304436
489,http://dx.doi.org/10.1002/chem.201403416
490,http://dx.doi.org/10.1002/asia.201200827
491,http://dx.doi.org/10.1002/asia.201300425
492,http://dx.doi.org/10.1007/BF00723130
493,http://dx.doi.org/10.1246/cl.2005.522
494,http://dx.doi.org/10.1021/cm034185v
495,http://dx.doi.org/10.1021/cm050412c
496,http://dx.doi.org/10.1021/cm0502931
497,http://dx.doi.org/10.1021/cm0518067
498,http://dx.doi.org/10.1021/cm052055b
499,http://dx.doi.org/10.1021/cm060261t
500,http://dx.doi.org/10.1021/cm060776k
501,http://dx.doi.org/10.1021/cm061483u
502,http://dx.doi.org/10.1021/cm070063h
503,http://dx.doi.org/10.1021/cm0708517
504,http://dx.doi.org/10.1021/cm071435p
505,http://dx.doi.org/10.1021/cm702247b
506,http://dx.doi.org/10.1021/cm702655g
507,http://dx.doi.org/10.1021/cm703616q
508,http://dx.doi.org/10.1021/cm703661g
509,http://dx.doi.org/10.1021/cm802289n
510,http://dx.doi.org/10.1021/cm802893v
511,http://dx.doi.org/10.1021/cm8031175
512,http://dx.doi.org/10.1021/cm803437x
513,http://dx.doi.org/10.1021/cm803519p
514,http://dx.doi.org/10.1021/cm901766y
515,http://dx.doi.org/10.1021/cm9016672
516,http://dx.doi.org/10.1021/cm901668h
517,http://dx.doi.org/10.1021/cm902001c
518,http://dx.doi.org/10.1021/cm902009t
519,http://dx.doi.org/10.1021/cm902483a
520,http://dx.doi.org/10.1021/cm903659g
521,http://dx.doi.org/10.1021/cm100269a
522,http://dx.doi.org/10.1021/cm1004054
523,http://dx.doi.org/10.1021/cm100592x
524,http://dx.doi.org/10.1021/cm101589c
525,http://dx.doi.org/10.1021/cm201271d
526,http://dx.doi.org/10.1021/cm201717z
527,http://dx.doi.org/10.1021/cm201574a
528,http://dx.doi.org/10.1021/cm202445d
529,http://dx.doi.org/10.1021/cm2031812
530,http://dx.doi.org/10.1021/cm3011343
531,http://dx.doi.org/10.1021/cm3009557
532,http://dx.doi.org/10.1021/cm303252q
533,http://dx.doi.org/10.1021/cm400365q
534,http://dx.doi.org/10.1021/cm401630d
535,http://dx.doi.org/10.1021/cm402281n
536,http://dx.doi.org/10.1021/cm402593f
537,http://dx.doi.org/10.1021/cm401990c
538,http://dx.doi.org/10.1021/cm403345a
539,http://dx.doi.org/10.1021/cm404026k
540,http://dx.doi.org/10.1021/cm4040853
541,http://dx.doi.org/10.1021/cm403840e
542,http://dx.doi.org/10.1021/cm404115k
543,http://dx.doi.org/10.1021/cm500429w
544,http://dx.doi.org/10.1021/cm5004559
545,http://dx.doi.org/10.1021/cm500646f
546,http://dx.doi.org/10.1021/cm502413t
547,http://dx.doi.org/10.1021/cm5023823
