,DOI
353,10.1063/1.4824100
354,10.1063/1.4824353
355,10.1063/1.4844635
356,10.1063/1.4842035
357,10.1063/1.4860996
358,10.1063/1.4861845
359,10.1063/1.4862923
360,10.1063/1.4863420
361,10.1063/1.4866861
362,10.1063/1.4869232
363,10.1063/1.4870099
364,10.1063/1.4870494
365,10.1063/1.4875925
366,10.1063/1.4880817
367,10.1063/1.4887504
368,10.1063/1.4890858
369,10.1063/1.4883892
370,10.1063/1.4892879
371,10.1063/1.4893443
372,10.1063/1.4894095
373,10.1063/1.4894258
374,10.1063/1.4896998
375,10.1063/1.4896915
376,10.1063/1.4897349
377,10.1063/1.4904996
378,10.1063/1.4907252
379,10.1063/1.4909513
380,10.1063/1.4915270
381,10.1063/1.4917470
382,10.1063/1.4916947
383,10.1063/1.4921165
384,10.1063/1.4922492
385,10.1063/1.4927661
386,10.1063/1.4931361
387,10.1063/1.4933254
388,10.1063/1.4936123
389,10.1007/bf02920393
390,10.3103/s0003701x08030134
391,10.3103/s0003701x10020052
392,10.1016/j.apsusc.2014.02.173
393,10.1016/j.apsusc.2014.04.214
394,10.1016/j.apsusc.2014.04.026
395,10.1016/j.apsusc.2014.09.191
396,10.1016/j.applthermaleng.2005.09.016
397,10.1016/j.applthermaleng.2009.03.005
398,10.1016/j.applthermaleng.2011.01.002
399,10.1016/j.applthermaleng.2012.08.050
400,10.1016/j.applthermaleng.2014.02.058
401,10.1016/j.applthermaleng.2015.02.042
402,10.1007/bf02247311
403,10.1007/s00419-011-0597-x
404,10.1515/amm-2015-0104
405,10.1071/ch9510062
406,10.3762/bjnano.4.52
407,10.3762/bjnano.5.141
408,10.3762/bjnano.6.119
409,10.3762/bjnano.6.218
410,10.3989/cyv.012012
411,10.3989/cyv.122013
412,10.3989/cyv.242014
413,10.1016/j.bsecv.2015.02.004
414,10.1088/0508-3443/8/8/302
415,10.1088/0508-3443/15/3/301
416,10.1088/0508-3443/15/6/304
417,10.1007/bf02824966
418,10.1007/bf02747532
419,10.1007/s12034-008-0137-7
420,10.1007/s12034-011-0363-2
421,10.1007/s12034-014-0032-3
422,10.1007/s12034-014-0038-x
423,10.1139/p09-100
424,10.1179/cmq.1964.3.2.183
425,10.1179/cmq.1964.3.3.245
426,10.1016/0008-6223(79)90087-3
427,10.1016/0008-6223(85)90039-9
428,10.1016/j.carbon.2008.10.043
429,10.1016/j.carbon.2012.03.001
430,10.1016/j.carbon.2012.10.008
431,10.1016/j.carbon.2014.08.064
432,10.1016/j.carbon.2014.10.002
433,10.1016/j.carbon.2014.12.059
434,10.1016/j.carbon.2015.07.083
435,10.1016/j.ceramint.2004.03.045
436,10.1016/j.ceramint.2007.09.034
437,10.1016/j.ceramint.2009.04.010
438,10.1016/j.ceramint.2009.11.004
439,10.1016/j.ceramint.2010.08.024
440,10.1016/j.ceramint.2011.04.004
441,10.1016/j.ceramint.2011.08.041
442,10.1016/j.ceramint.2011.06.068
443,10.1016/j.ceramint.2011.12.079
444,10.1016/j.ceramint.2012.02.099
445,10.1016/j.ceramint.2012.03.052
446,10.1016/j.ceramint.2012.07.009
447,10.1016/j.ceramint.2012.07.071
448,10.1016/j.ceramint.2012.07.081
449,10.1016/j.ceramint.2012.07.112
450,10.1016/j.ceramint.2012.08.086
451,10.1016/j.ceramint.2013.01.021
452,10.1016/j.ceramint.2013.01.107
453,10.1016/j.ceramint.2013.03.095
454,10.1016/j.ceramint.2013.10.090
455,10.1016/j.ceramint.2013.11.040
456,10.1016/j.ceramint.2013.11.083
457,10.1016/j.ceramint.2014.01.024
458,10.1016/j.ceramint.2014.07.028
459,10.1016/j.ceramint.2014.02.112
460,10.1016/j.ceramint.2014.04.123
461,10.1016/j.ceramint.2014.08.033
462,10.1016/j.ceramint.2014.08.045
463,10.1016/j.ceramint.2014.09.089
464,10.1016/j.ceramint.2015.01.070
465,10.1016/j.ceramint.2015.01.130
466,10.1016/j.ceramint.2015.01.157
467,10.1016/j.ceramint.2015.02.021
468,10.1016/j.ceramint.2015.02.145
469,10.1016/j.ceramint.2015.07.183
470,10.1039/c1cc16368j
471,10.1039/c2cc30318c
472,10.1039/c4cc07515c
473,10.1016/j.cplett.2009.02.040
474,10.1016/j.cplett.2012.04.025
475,10.1016/j.cplett.2012.09.001
476,10.1016/j.cplett.2013.09.036
477,10.1016/j.cplett.2013.03.027
478,10.1016/j.cplett.2013.12.079
479,10.1016/j.cplett.2014.01.023
480,10.1016/j.cplett.2014.07.049
481,10.1039/c5sc02966j
482,10.1002/ciuz.201100393
483,10.1002/chem.200304837
484,10.1002/chem.200400327
485,10.1002/chem.201001990
486,10.1002/chem.201102331
487,10.1002/chem.201203437
488,10.1002/chem.201304436
489,10.1002/chem.201403416
490,10.1002/asia.201200827
491,10.1002/asia.201300425
492,10.1007/bf00723130
493,10.1246/cl.2005.522
494,10.1021/cm034185v
495,10.1021/cm050412c
496,10.1021/cm0502931
497,10.1021/cm0518067
498,10.1021/cm052055b
499,10.1021/cm060261t
500,10.1021/cm060776k
501,10.1021/cm061483u
502,10.1021/cm070063h
503,10.1021/cm0708517
504,10.1021/cm071435p
505,10.1021/cm702247b
506,10.1021/cm702655g
507,10.1021/cm703616q
508,10.1021/cm703661g
509,10.1021/cm802289n
510,10.1021/cm802893v
511,10.1021/cm8031175
512,10.1021/cm803437x
513,10.1021/cm803519p
514,10.1021/cm901766y
515,10.1021/cm9016672
516,10.1021/cm901668h
517,10.1021/cm902001c
518,10.1021/cm902009t
519,10.1021/cm902483a
520,10.1021/cm903659g
521,10.1021/cm100269a
522,10.1021/cm1004054
523,10.1021/cm100592x
524,10.1021/cm101589c
525,10.1021/cm201271d
526,10.1021/cm201717z
527,10.1021/cm201574a
528,10.1021/cm202445d
529,10.1021/cm2031812
530,10.1021/cm3011343
531,10.1021/cm3009557
532,10.1021/cm303252q
533,10.1021/cm400365q
534,10.1021/cm401630d
535,10.1021/cm402281n
536,10.1021/cm402593f
537,10.1021/cm401990c
538,10.1021/cm403345a
539,10.1021/cm404026k
540,10.1021/cm4040853
541,10.1021/cm403840e
542,10.1021/cm404115k
543,10.1021/cm500429w
544,10.1021/cm5004559
545,10.1021/cm500646f
546,10.1021/cm502413t
547,10.1021/cm5023823
548,10.1021/cm502069n
549,10.1021/cm502588r
550,10.1021/cm503487n
551,10.1021/cm504254n
552,10.1021/cm504059t
553,10.1021/cm502570b
554,10.1021/cm504112m
555,10.1021/cm504398d
556,10.1021/cm504244b
557,10.1021/cm5042937
558,10.1021/acs.chemmater.5b00025
559,10.1021/acs.chemmater.5b00144
560,10.1021/cm504436v
561,10.1021/acs.chemmater.5b00801
562,10.1021/acs.chemmater.5b01301
563,10.1021/acs.chemmater.5b01389
564,10.1021/acs.chemmater.5b02446
565,10.1021/acs.chemmater.5b01179
566,10.1021/acs.chemmater.5b02784
567,10.1021/acs.chemmater.5b02405
568,10.1021/acs.chemmater.5b02015
569,10.1021/acs.chemmater.5b02329
570,10.1021/acs.chemmater.5b03365
571,10.1021/acs.chemmater.5b03562
572,10.1002/cphc.201300133
573,10.1002/cssc.201300518
574,10.1049/cje.2015.10.037
575,10.3901/cjme.2009.02.270
576,10.1088/1674-1056/18/7/079
577,10.1088/1674-1056/19/3/037202
578,10.1088/1674-1056/20/4/046103
579,10.1088/1674-1056/20/8/087201
580,10.1088/1674-1056/20/10/106202
581,10.1088/1674-1056/20/10/107301
582,10.1088/1674-1056/21/10/106101
583,10.1088/1674-1056/22/5/057201
584,10.1088/1674-1056/23/1/017201
585,10.1088/1674-1056/23/3/037103
586,10.1088/1674-1056/23/11/117202
587,10.1088/1674-1056/24/3/034402
588,10.1088/1674-1056/24/6/067202
589,10.1088/1674-1056/24/9/098101
590,10.1088/0256-307x/22/8/077
591,10.1088/0256-307x/28/4/048401
592,10.1088/0256-307x/30/1/017101
593,10.1088/0256-307x/31/4/047102
594,10.1088/0256-307x/32/3/037201
595,10.1088/0256-307x/32/12/127402
596,10.1007/s11434-007-0124-1
597,10.1007/s11434-013-0087-3
598,10.1007/s10573-007-0053-y
599,10.1088/0253-6102/60/2/16
600,10.1088/0253-6102/62/3/20
601,10.1088/0253-6102/64/3/361
602,10.1016/j.compositesa.2011.06.004
603,10.1016/j.compositesa.2013.01.008
604,10.1016/j.compositesb.2012.02.028
605,10.1016/j.compositesb.2014.10.007
606,10.1016/j.compscitech.2014.07.009
607,10.1016/j.cocom.2015.03.003
608,10.1016/j.commatsci.2010.10.020
609,10.1016/j.commatsci.2011.06.013
610,10.1016/j.commatsci.2012.03.039
611,10.1016/j.commatsci.2012.08.013
612,10.1016/j.commatsci.2013.12.049
613,10.1016/j.commatsci.2014.03.028
614,10.1016/j.commatsci.2014.03.065
615,10.1016/j.commatsci.2014.08.028
616,10.1016/j.commatsci.2014.09.008
617,10.1016/j.commatsci.2014.11.015
618,10.1016/j.commatsci.2015.03.018
619,10.1016/j.commatsci.2015.06.038
620,10.1016/j.commatsci.2015.07.001
621,10.1007/s00466-006-0080-7
622,10.1016/j.cma.2011.11.011
623,10.1016/j.cpc.2013.09.015
624,10.1016/j.cpc.2014.02.001
625,10.1016/j.cpc.2014.09.015
626,10.5488/cmp.17.43704
627,10.1080/00107516108202661
628,10.1080/00107518008210957
629,10.1016/0011-2275(79)90004-3
630,10.1016/0011-2275(92)90105-j
631,10.1016/j.cryogenics.2006.09.007
632,10.1016/j.cryogenics.2013.12.003
633,10.1016/j.cryogenics.2015.01.008
634,10.1021/cg100560s
635,10.1002/crat.200310230
636,10.1002/crat.200800615
637,10.1002/crat.201200010
638,10.1002/crat.201100588
639,10.1002/crat.201300318
640,10.1002/crat.201400012
641,10.1134/s1063774512070127
642,10.1039/c2ce06280a
643,10.1039/c2ce06348d
644,10.1039/c2ce25137j
645,10.1039/c2ce25119a
646,10.1039/c3ce27010f
647,10.1039/c3ce40334c
648,10.1039/c3ce40956b
649,10.1039/c3ce40780b
650,10.1039/c3ce41583j
651,10.1039/c4ce00837e
652,10.1039/c4ce00714j
653,10.1039/c5ce00228a
654,10.1016/j.cap.2008.03.010
655,10.1016/j.cap.2008.06.012
656,10.1016/j.cap.2009.01.016
657,10.1016/j.cap.2009.10.009
658,10.1016/j.cap.2010.12.019
659,10.1016/j.cap.2011.04.044
660,10.1016/j.cap.2011.05.035
661,10.1016/j.cap.2013.10.005
662,10.1016/j.cap.2014.05.011
663,10.1016/j.cap.2014.06.024
664,10.1016/j.cap.2014.12.006
665,10.1007/bf01704845
666,10.1007/bf01604265
667,10.1007/bf01689128
668,10.1007/bf01589742
669,10.1007/s10582-005-0076-0
670,10.1039/b702266b
671,10.1039/b916400f
672,10.1039/b913462j
673,10.1039/b914661j
674,10.1039/b916028k
675,10.1039/b913799h
676,10.1039/b914172c
677,10.1039/b920250a
678,10.1039/b919791p
679,10.1039/b916346h
680,10.1039/b914555a
681,10.1039/b914382c
682,10.1039/c0dt01151g
683,10.1039/c1dt11523e
684,10.1039/c2dt31346d
685,10.1039/c2dt32049e
686,10.1039/c3dt50428j
687,10.1039/c3dt51535d
688,10.1039/c3dt52447g
689,10.1039/c3dt53487a
690,10.1039/c4dt00336e
691,10.1039/c4dt01734j
692,10.1039/c4dt01177e
693,10.1039/c4dt01909a
694,10.1039/c4dt02206h
695,10.1039/c4dt01457j
696,10.1039/c4dt03059a
697,10.1039/c4dt03556a
698,10.1039/c4dt03425b
699,10.1039/c4dt03432e
700,10.1039/c4dt03773a
701,10.1039/c5dt00551e
702,10.1039/c4dt03307h
703,10.1039/c5dt02047f
704,10.4028/www.scientific.net/ddf.336.111
705,10.1039/df9613200197
706,10.1016/j.epsr.2010.04.002
707,10.3365/eml.2010.09.117
708,10.3365/eml.2010.09.123
709,10.3365/eml.2010.09.129
710,10.3365/eml.2010.12.177
711,10.3365/eml.2010.12.181
712,10.3365/eml.2010.12.187
713,10.3365/eml.2010.12.193
714,10.3365/eml.2010.12.201
715,10.1007/s13391-011-0306-5
716,10.1007/s13391-011-0914-0
717,10.1007/s13391-012-1088-0
718,10.1007/s13391-012-2207-7
719,10.1007/s13391-013-0025-1
720,10.1007/s13391-013-0035-z
721,10.1007/s13391-013-0034-0
722,10.1007/s13391-014-4142-2
723,10.1007/s13391-014-4148-9
724,10.1007/s13391-014-4149-8
725,10.1007/s13391-014-4139-x
726,10.1007/s13391-014-4152-0
727,10.1007/s13391-014-4237-9
728,10.1007/s13391-015-4475-5
729,10.1007/s13391-015-4425-2
730,10.1002/ecjb.20111
731,10.1002/ecj.10003
732,10.1049/el:20080111
733,10.3390/en8076275
734,10.3390/en81010958
735,10.3390/en81112323
736,10.1016/j.energy.2011.03.057
737,10.1016/j.energy.2012.09.019
738,10.1016/j.energy.2013.03.023
739,10.1016/j.energy.2013.02.067
740,10.1016/j.energy.2013.03.093
741,10.1016/j.energy.2013.10.073
742,10.1016/j.energy.2013.10.047
743,10.1016/j.energy.2014.02.030
744,10.1016/j.energy.2014.09.032
745,10.1016/j.energy.2014.09.041
746,10.1016/j.energy.2014.11.080
747,10.1016/j.energy.2015.01.024
748,10.1016/j.energy.2015.01.098
749,10.1016/j.energy.2015.03.087
750,10.1016/j.energy.2015.04.041
751,10.1039/c0ee00012d
752,10.1039/c0ee00456a
753,10.1039/c1ee01314a
754,10.1039/c1ee01406d
755,10.1039/c1ee01895g
756,10.1039/c2ee21274a
757,10.1039/c2ee22495j
758,10.1039/c2ee22248e
759,10.1039/c2ee22378c
760,10.1039/c3ee40482j
761,10.1039/c3ee40879e
762,10.1039/c3ee43438a
763,10.1039/c3ee43240h
764,10.1039/c4ee02428a
765,10.1039/c4ee03042g
766,10.1039/c4ee03157a
767,10.1039/c5ee01147g
768,10.1016/0013-7480(70)90070-7
769,10.1016/0013-7480(71)90120-3
770,10.1016/0013-7480(75)90008-x
771,10.1016/0013-7480(77)90038-9
772,10.1016/0196-8904(83)90049-3
773,10.1016/0196-8904(84)90012-8
774,10.1016/0196-8904(84)90013-x
775,10.1016/0196-8904(85)90019-6
776,10.1016/0196-8904(90)90025-t
777,10.1016/0196-8904(92)90121-c
778,10.1016/j.enconman.2005.04.011
779,10.1016/j.enconman.2008.05.019
780,10.1016/j.enconman.2009.04.019
781,10.1016/j.enconman.2011.07.004
782,10.1016/j.enconman.2012.04.005
783,10.1016/j.enconman.2012.08.022
784,10.1016/j.enconman.2012.07.009
785,10.1016/j.enconman.2013.05.008
786,10.1016/j.enconman.2013.07.009
787,10.1016/j.enconman.2013.08.004
788,10.1016/j.enconman.2013.08.014
789,10.1016/j.enconman.2014.03.048
790,10.1016/j.enconman.2014.07.050
791,10.1016/j.enconman.2015.01.082
792,10.1016/j.enconman.2015.03.103
793,10.1016/j.enconman.2015.07.015
794,10.1016/j.enconman.2015.09.068
795,10.1016/j.esd.2014.12.004
796,10.1179/1433075x13y.0000000191
797,10.1179/1433075x13y.0000000117
798,10.1080/15567030903261873
799,10.1002/ente.201500176
800,10.3390/e17063787
801,10.3390/e17117387
802,10.1051/epjap:2008040
803,10.1209/0295-5075/77/17002
804,10.1209/0295-5075/87/57009
805,10.1209/0295-5075/102/57003
806,10.1209/0295-5075/103/47005
807,10.1209/0295-5075/106/37007
808,10.1209/0295-5075/109/17003
809,10.1209/0295-5075/109/17004
810,10.1209/0295-5075/109/57006
811,10.1002/ejic.201100284
812,10.1002/ejic.201100282
813,10.1002/ejic.201100864
814,10.1002/ejic.201500159
815,10.1002/ejic.201500350
816,10.1140/epjb/e2006-00349-8
817,10.1140/epjb/e2007-00311-4
818,10.1140/epjb/e2010-10612-0
819,10.1140/epjb/e2012-30060-0
820,10.1140/epjb/e2012-30399-0
821,10.1140/epjb/e2012-30190-3
822,10.1140/epjb/e2013-31136-y
823,10.1140/epjb/e2013-40335-5
824,10.1140/epjb/e2014-50656-4
825,10.1140/epjb/e2015-50672-x
826,10.1140/epjb/e2015-60153-y
827,10.1140/epjb/e2015-50594-7
828,10.1140/epjb/e2015-60398-4
829,10.1140/epjb/e2015-60674-3
830,10.1080/00150197808236799
831,10.1080/00150199408215926
832,10.1080/00150193.2013.842115
833,10.1080/00150193.2014.923725
834,10.1080/07315171.2012.707032
835,10.3389/fchem.2015.00053
836,10.1007/s11708-009-0005-1
837,10.1142/s1793604710001305
838,10.1142/s179360471340002x
839,10.1142/s1793604713400031
840,10.1142/s1793604713400055
841,10.1142/s1793604713400067
842,10.1142/s1793604713400079
843,10.1142/s1793604713400080
844,10.1142/s1793604713400134
845,10.1142/s1793604714500088
846,10.1142/s1793604714500143
847,10.1142/s1793604714500258
848,10.1142/s1793604714500325
849,10.1142/s1793604714500362
850,10.1142/s1793604714500519
851,10.1142/s1793604714400074
852,10.1142/s1793604715500083
853,10.1142/s1793604715500289
854,10.2497/jjspm.52.730
855,10.2497/jjspm.53.515
856,10.2497/jjspm.53.523
857,10.2497/jjspm.54.3
858,10.2497/jjspm.54.15
859,10.2497/jjspm.54.543
860,10.2497/jjspm.54.576
861,10.2497/jjspm.54.639
862,10.2497/jjspm.55.90
863,10.2497/jjspm.55.408
864,10.2497/jjspm.55.497
865,10.2497/jjspm.55.827
866,10.2497/jjspm.56.26
867,10.2497/jjspm.56.555
